time,black,white,total,empty,temperature,luminosity,albedo,regulation_error,control_temperature,temperature_advantage
291,9,891,900,0,8.84381810030148,1.4549999999999903,0.745,13.65618189969852,69.72355811700449,33.56737621730596
292,8,892,900,0,8.962399146053295,1.4599999999999902,0.7455555555555555,13.537600853946705,69.97226902537109,33.934668171424384
293,8,892,900,0,9.14518893241362,1.46499999999999,0.7455555555555555,13.35481106758638,70.22012374303823,34.36531267545185
294,7,893,900,0,9.21066012852086,1.46999999999999,0.7461111111111111,13.28933987147914,70.46712814482821,34.677788273349066
295,7,893,900,0,9.322108934605874,1.4749999999999899,0.7461111111111111,13.177891065394126,70.71328804530128,35.035396979907155
296,7,893,900,0,9.403944035259448,1.4799999999999898,0.7461111111111111,13.096055964740552,70.9586091995789,35.36255323483835
297,5,895,900,0,10.0741188713261,1.4849999999999897,0.7472222222222222,12.4258811286739,71.20309730415065,36.277216175476745
298,5,895,900,0,10.215454185143027,1.4899999999999896,0.7472222222222222,12.284545814856973,71.44675799766675,36.66221218280978
299,5,895,900,0,10.23203661187809,1.4949999999999894,0.7472222222222222,12.26796338812191,71.68959686172279,36.92163347360088
300,4,896,900,0,10.597136457522291,1.4999999999999893,0.7477777777777778,11.902863542477709,71.93161942162081,37.5287558791431
301,4,896,900,0,13.806443033917864,1.5049999999999892,0.7477777777777778,8.693556966082136,72.17283114712872,40.979274181046584
302,4,895,899,1,18.08726547852533,1.5099999999999891,0.7473888888888889,4.412734521474668,72.41323745321833,45.50050293174366
303,4,896,900,0,19.646704805481715,1.514999999999989,0.7477777777777778,2.853295194518285,72.65284370079965,47.29954850628137
304,2,898,900,0,18.77664388298896,1.519999999999989,0.7488888888888889,3.72335611701104,72.8916551974321,46.668299080421065
305,1,899,900,0,16.245122713844864,1.5249999999999888,0.7494444444444445,6.254877286155136,73.12967719803432,44.37479991187918
306,1,899,900,0,13.90695135371436,1.5299999999999887,0.7494444444444445,8.59304864628564,73.3669149055787,42.27386625929306
307,1,899,900,0,12.925742885056303,1.5349999999999886,0.7494444444444445,9.574257114943697,73.60337347176971,41.529116356826016
308,1,899,900,0,12.377500146109877,1.5399999999999885,0.7494444444444445,10.122499853890123,73.8390579977186,41.21655814382848
309,1,899,900,0,12.39554579801703,1.5449999999999884,0.7494444444444445,10.10445420198297,74.07397353460294,41.469519332619974
310,1,899,900,0,12.416206156758294,1.5499999999999883,0.7494444444444445,10.083793843241706,74.3081250843151,41.724331241073386
311,1,899,900,0,12.612890576049313,1.5549999999999882,0.7494444444444445,9.887109423950687,74.54151760010289,42.1544081761522
312,1,899,900,0,12.617062417931402,1.559999999999988,0.7494444444444445,9.882937582068598,74.77415598719888,42.39121840513028
313,1,899,900,0,12.769737011055527,1.564999999999988,0.7494444444444445,9.730262988944473,75.00604510343526,42.77578211449078
314,1,899,900,0,13.416518149345773,1.5699999999999878,0.7494444444444445,9.083481850654227,75.23718975985821,43.65370790920399
315,1,899,900,0,13.644628854777567,1.5749999999999877,0.7494444444444445,8.855371145222433,75.4675947213205,44.11222357609806
316,1,899,900,0,14.083264209484074,1.5799999999999876,0.7494444444444445,8.416735790515926,75.69726470707799,44.78052891656206
317,1,899,900,0,14.241592830772573,1.5849999999999875,0.7494444444444445,8.258407169227427,75.92620439136236,45.167797222134936
318,1,899,900,0,14.4345013118701,1.5899999999999874,0.7494444444444445,8.0654986881299,76.154418403958,45.588919715828105
319,1,899,900,0,14.53928522444066,1.5949999999999873,0.7494444444444445,7.960714775559341,76.38191133076006,45.92119655520072
320,0,900,900,0,14.660762609347241,1.5999999999999872,0.75,7.839237390652759,76.60868771432935,46.269450323676594
321,0,900,900,0,14.694102452145309,1.604999999999987,0.75,7.805897547854691,76.8347520544353,46.52885450658061
322,0,900,900,0,15.418415699049763,1.609999999999987,0.75,7.081584300950237,77.0601088085931,47.47852450764286
323,0,900,900,0,15.57737878397272,1.614999999999987,0.75,6.922621216027281,77.28476239258985,47.862141176562574
324,0,900,900,0,15.59339457538035,1.6199999999999868,0.75,6.90660542461965,77.50871718100495,48.102111756385305
325,0,900,900,0,15.992835399545632,1.6249999999999867,0.75,6.507164600454368,77.73197750772111,48.724812907266745
326,0,900,900,0,19.21005201498991,1.6299999999999866,0.75,3.289947985010091,77.95454766642594,52.16459968141585
327,0,900,900,0,23.45060945162221,1.6349999999999865,0.75,0.9506094516222099,78.17643191110943,54.72582245948722
328,0,900,900,0,25.01579235264905,1.6399999999999864,0.75,2.5157923526490507,78.39763445655055,53.3818421039015
329,0,900,900,0,24.227407576971014,1.6449999999999863,0.75,1.7274075769710144,78.61815947879937,54.39075190182835
330,0,900,900,0,21.771641846218543,1.6499999999999861,0.75,0.728358153781457,78.83801111564755,55.60965296186609
331,0,900,900,0,19.462378031066546,1.654999999999986,0.75,3.037621968933454,79.05719346709728,53.51957149816383
332,0,900,900,0,18.4867095754742,1.659999999999986,0.75,4.013290424525799,79.27571059581763,52.76242017129183
333,0,900,900,0,17.932378967626555,1.6649999999999858,0.75,4.567621032373445,79.49356652759722,52.42594549522378
334,0,900,900,0,17.938578169475907,1.6699999999999857,0.75,4.561421830524093,79.7107652517893,52.6493434212652
335,0,900,900,0,17.94456762978335,1.6749999999999856,0.75,4.55543237021665,79.92731072175063,52.87187835153398
336,0,900,900,0,18.125223257466562,1.6799999999999855,0.75,4.374776742533438,80.14320685527252,53.26843011273908
337,0,900,900,0,18.112741187316182,1.6849999999999854,0.75,4.387258812683818,80.35845753500655,53.47119872232273
338,0,900,900,0,18.24850263574482,1.6899999999999853,0.75,4.251497364255179,80.57306660888244,53.82156924462726
339,0,900,900,0,18.878293848086827,1.6949999999999852,0.75,3.6217061519131732,80.7870378905246,54.66533173861143
340,0,900,900,0,19.089428585600423,1.699999999999985,0.75,3.410571414399577,81.00037515965354,55.08980374525397
341,0,900,900,0,19.5111468195934,1.704999999999985,0.75,2.9888531804066005,81.21308216248873,55.72422898208213
342,0,900,900,0,19.652639137358264,1.7099999999999849,0.75,2.847360862641736,81.42516261214566,56.07780174950392
343,0,900,900,0,19.828802648287855,1.7149999999999848,0.75,2.671197351712145,81.63662018902122,56.46542283730907
344,0,900,900,0,19.916937718990255,1.7199999999999847,0.75,2.583062281009745,81.84745854117895,56.76439626016921
345,0,900,900,0,20.065808821809938,1.7249999999999845,0.75,2.434191178190062,82.05768128472643,57.123490106536366
346,0,900,900,0,20.104668722929787,1.7299999999999844,0.75,2.3953312770702126,82.26729200418734,57.37196072711713
347,0,900,900,0,20.823614303839463,1.7349999999999843,0.75,1.676385696160537,82.47629425286632,58.29990855670579
348,0,900,900,0,20.971814524855763,1.7399999999999842,0.75,1.5281854751442374,82.68469155321498,58.656506078070734
349,0,900,900,0,20.974418081687276,1.7449999999999841,0.75,1.5255819183127244,82.89248739718309,58.866905478870365
350,0,900,900,0,21.359169783462587,1.749999999999984,0.75,1.1408302165374131,83.09968524657364,59.45885503003623
351,0,900,900,0,24.561106204482336,1.754999999999984,0.75,2.0611062044823356,83.30628853338578,58.74518232890345
352,0,899,899,1,28.786134861938084,1.7599999999999838,0.7496111111111111,6.286134861938084,83.51230066015866,54.72616579822058
353,0,898,898,2,30.37072997653147,1.7649999999999837,0.7492222222222221,7.8707299765314716,83.71772500030568,53.346995023774205
354,0,899,899,1,29.619274035670028,1.7699999999999836,0.7496111111111111,7.119274035670028,83.92256489844647,54.303290862776436
355,0,900,900,0,27.13920367032466,1.7749999999999835,0.75,4.639203670324662,84.12682367073324,56.98762000040858
356,0,900,900,0,24.775063803655613,1.7799999999999834,0.75,2.2750638036556126,84.33050460517671,59.5554408015211
357,0,900,900,0,23.764297258867526,1.7849999999999833,0.75,1.2642972588675256,84.53361096195627,60.76931370308874
358,0,900,900,0,23.184802072396618,1.7899999999999832,0.75,0.684802072396618,84.73614597374004,61.551343901343415
359,0,900,900,0,23.17084759299014,1.794999999999983,0.75,0.670847592990139,84.93811284598995,61.767265252999806
360,0,900,900,0,23.15923257995726,1.799999999999983,0.75,0.6592325799572585,85.13951475726779,61.98028217731053
361,0,900,900,0,23.323601719056693,1.8049999999999828,0.75,0.8236017190566933,85.34035485953426,62.01675314047756
362,0,900,900,0,23.29553515941957,1.8099999999999827,0.75,0.7955351594195683,85.54063627844525,62.245101119025676
363,0,900,900,0,23.416105754839226,1.8149999999999826,0.75,0.9161057548392257,85.74036211364512,62.3242563588059
364,0,900,900,0,24.030945203779954,1.8199999999999825,0.75,1.5309452037799538,85.93953543905201,61.90859023527206
365,0,900,900,0,24.227289632673397,1.8249999999999824,0.75,1.727289632673397,86.13815930314345,61.910869670470056
366,0,900,900,0,24.634339838132096,1.8299999999999823,0.75,2.134339838132096,86.33623672923578,61.70189689110369
367,0,900,900,0,24.761266466870158,1.8349999999999822,0.75,2.2612664668701576,86.5337707157618,61.77250424889165
368,0,900,900,0,24.92295630875453,1.839999999999982,0.75,2.4229563087545287,86.73076423654007,61.80780792778554
369,0,900,900,0,24.99670422533122,1.844999999999982,0.75,2.4967042253312215,86.92722024104651,61.93051601571529
370,0,900,900,0,25.13127159499705,1.8499999999999819,0.75,2.631271594997049,87.12314165467646,61.991870059679414
371,0,900,900,0,25.155909299372077,1.8549999999999818,0.75,2.6559092993720768,87.3185313790106,62.16262207963852
372,0,900,900,0,25.86071294385017,1.8599999999999817,0.75,3.360712943850171,87.51339229206823,61.65267934821806
373,0,900,900,0,25.994850520607436,1.8649999999999816,0.75,3.494850520607436,87.70772724856205,61.712876727954615
374,0,900,900,0,25.98346991485936,1.8699999999999815,0.75,3.4834699148593593,87.90153908015297,61.918069165293616
375,0,900,900,0,26.35431520768437,1.8749999999999813,0.75,3.854315207684369,88.09483059569423,61.74051538800987
376,0,900,900,0,29.54242229012345,1.8799999999999812,0.75,7.042422290123451,88.287604581477,58.745182291353544
377,0,896,896,4,33.71867927252948,1.8849999999999811,0.7484444444444444,11.218679272529478,88.47986380146907,54.76118452893959
378,0,894,894,6,35.37714410741235,1.889999999999981,0.7476666666666666,12.877144107412349,88.6716109975572,53.29446689014485
379,0,886,886,14,34.760915841287684,1.894999999999981,0.7445555555555553,12.260915841287684,88.86284888977868,54.10193304849099
380,0,889,889,11,32.65690157620311,1.8999999999999808,0.7457222222222221,10.156901576203111,89.053580176551,56.39667860034788
381,0,895,895,5,30.369043677851078,1.9049999999999807,0.7480555555555556,7.869043677851078,89.2438075349056,58.87476385705452
382,0,897,897,3,29.179652137324155,1.9099999999999806,0.7488333333333332,6.679652137324155,89.4335336207089,60.253881483384745
383,0,900,900,0,28.43418952587705,1.9149999999999805,0.75,5.9341895258770485,89.62276106888599,61.18857154300895
384,0,900,900,0,28.225613419808376,1.9199999999999804,0.75,5.725613419808376,89.81149249364059,61.58587907383221
385,0,900,900,0,28.11014140094647,1.9249999999999803,0.75,5.610141400946471,89.99973048867328,61.889589087726804
386,0,900,900,0,28.2160710317059,1.9299999999999802,0.75,5.716071031705901,90.1874776273911,61.9714065956852
387,0,900,900,0,28.152308616494363,1.93499999999998,0.75,5.652308616494363,90.37473646312392,62.22242784662956
388,0,900,900,0,28.248589806720975,1.93999999999998,0.75,5.748589806720975,90.5615095293288,62.31291972260783
389,0,900,900,0,28.84487742262401,1.9449999999999799,0.75,6.344877422624009,90.7477993397966,61.90292191717259
390,0,900,900,0,29.02557287743681,1.9499999999999797,0.75,6.525572877436812,90.93360838885705,61.90803551142024
391,0,900,900,0,29.418459339997007,1.9549999999999796,0.75,6.918459339997007,91.11893915157633,61.70047981157932
392,0,900,900,0,29.531998374826564,1.9599999999999795,0.75,7.031998374826564,91.30379408395639,61.771795709129826
393,0,900,900,0,29.680721965224826,1.9649999999999794,0.75,7.180721965224826,91.48817562312952,61.807453657904695
394,0,900,900,0,29.74174730677824,1.9699999999999793,0.75,7.24174730677824,91.67208618755245,61.930338880774215
395,0,900,900,0,29.863746684987152,1.9749999999999792,0.75,7.363746684987152,91.85552817719646,61.99178149220931
396,0,900,900,0,29.875926177829758,1.979999999999979,0.75,7.375926177829758,92.03850397373358,62.16257779590383
397,0,900,900,0,30.568358734372634,1.984999999999979,0.75,8.068358734372634,92.22101594072237,61.65265720634973
398,0,900,900,0,30.69020076677422,1.989999999999979,0.75,8.190200766774218,92.40306642379447,61.71286565702025
399,0,900,900,0,30.66659412100513,1.9949999999999788,0.75,8.16659412100513,92.58465775083133,61.91806362982619
400,0,900,900,0,31.025279611869156,1.9999999999999787,0.75,8.525279611869156,92.76579223214532,61.740512620276164
401,0,894,894,6,34.20129125316841,1.9999999999999787,0.7476666666666665,11.701291253168407,92.94647216065499,58.745180907486585
402,0,865,865,35,38.34566578689138,1.9999999999999787,0.7363888888888882,15.84566578689138,93.0368121249088,54.691146338017425
403,0,818,818,82,40.83807804768278,1.9999999999999787,0.71811111111111,18.338078047682778,93.0819821070364,52.24390405935362
404,0,790,790,110,41.909190430607666,1.9999999999999787,0.7072222222222208,19.409190430607666,93.10456709810025,51.19537666749258
405,0,802,802,98,41.639315383704535,1.9999999999999787,0.7118888888888875,19.139315383704535,93.11585959363218,51.476544209927646
406,0,825,825,75,39.96355288251012,1.9999999999999787,0.7208333333333322,17.463552882510122,93.12150584139816,53.15795295888804
407,0,842,842,58,38.25020289455899,1.9999999999999787,0.7274444444444434,15.750202894558988,93.12432896528112,54.874126070722134
408,0,861,861,39,36.658134161206156,1.9999999999999787,0.7348333333333326,14.158134161206156,93.12574052722262,56.46760636601646
409,0,879,879,21,35.266781053129094,1.9999999999999787,0.7418333333333329,12.766781053129094,93.12644630819337,57.85966525506427
410,0,887,887,13,33.83571075971329,1.9999999999999787,0.7449444444444441,11.335710759713287,93.12679919867877,59.29108843896548
411,0,892,892,8,32.91006311604044,1.9999999999999787,0.7468888888888887,10.41006311604044,93.12697564392143,60.216912527880986
412,0,895,895,5,32.062033049768296,1.9999999999999787,0.7480555555555555,9.562033049768296,93.1270638665424,61.065030816774104
413,0,900,900,0,31.56798051764392,1.9999999999999787,0.75,9.067980517643921,93.12710797785292,61.559127460209
414,0,900,900,0,31.60110424753498,1.9999999999999787,0.75,9.10110424753498,93.12713003350885,61.52602578597387
415,0,900,900,0,31.407553615515567,1.9999999999999787,0.75,8.907553615515567,93.12714106133683,61.71958744582126
416,0,900,900,0,31.52089079647079,1.9999999999999787,0.75,9.020890796470791,93.12714657525039,61.6062557787796
417,0,900,900,0,31.402465639477622,1.9999999999999787,0.75,8.902465639477622,93.12714933220695,61.72468369272933
418,0,899,899,1,31.343253060981056,1.9999999999999787,0.7496111111111111,8.843253060981056,93.12715071068556,61.7838976497045
419,0,900,900,0,31.243609272744454,1.9999999999999787,0.75,8.743609272744454,93.12715139992468,61.883542127180235
420,0,900,900,0,31.158768629132,1.9999999999999787,0.75,8.658768629131998,93.12715174454436,61.968383115412365
421,0,900,900,0,30.976273309349146,1.9999999999999787,0.75,8.476273309349146,93.12715191685459,62.15087860750544
422,0,900,900,0,31.480344390858377,1.9999999999999787,0.75,8.980344390858377,93.12715200300927,61.646807612150894
423,0,900,900,0,31.417211186165584,1.9999999999999787,0.75,8.917211186165584,93.12715204608676,61.709940859921176
424,0,900,900,0,31.21055083634841,1.9999999999999787,0.75,8.71055083634841,93.12715206762502,61.91660123127661
425,0,900,900,0,31.38737065739306,1.9999999999999787,0.75,8.88737065739306,93.12715207839466,61.739781421001595
426,0,899,899,1,34.1722242789654,1.9999999999999787,0.7496111111111111,11.672224278965402,93.12715208377963,58.95492780481423
427,0,889,889,11,37.14049481698859,1.9999999999999787,0.7457222222222221,14.640494816988593,93.12715208647194,55.986657269483345
428,0,893,893,7,37.74916134864629,1.9999999999999787,0.7472777777777777,15.24916134864629,93.12715208781802,55.37799073917173
429,0,888,888,12,36.75780088319138,1.9999999999999787,0.7453333333333332,14.25780088319138,93.12715208849104,56.369351205299665
430,0,896,896,4,36.05200815349897,1.9999999999999787,0.7484444444444444,13.552008153498967,93.12715208882722,57.07514393532825
431,0,898,898,2,34.683568053322254,1.9999999999999787,0.7492222222222221,12.183568053322254,93.12715208899573,58.443584035673474
432,0,900,900,0,33.64916050829232,1.9999999999999787,0.75,11.149160508292319,93.12715208908017,59.47799158078785
433,0,899,899,1,32.99188173780074,1.9999999999999787,0.7496111111111111,10.491881737800739,93.12715208912181,60.13527035132107
434,0,900,900,0,32.733279851543266,1.9999999999999787,0.75,10.233279851543266,93.12715208914264,60.393872237599375
435,0,900,900,0,32.11371641549633,1.9999999999999787,0.75,9.613716415496327,93.12715208915328,61.01343567365696
436,0,900,900,0,31.76891594797873,1.9999999999999787,0.75,9.26891594797873,93.1271520891591,61.35823614118037
437,0,900,900,0,31.31636571826666,1.9999999999999787,0.75,8.81636571826666,93.12715208916087,61.81078637089421
438,0,900,900,0,31.19514685189311,1.9999999999999787,0.75,8.69514685189311,93.12715208916282,61.932005237269706
439,0,900,900,0,31.414687414659575,1.9999999999999787,0.75,8.914687414659575,93.12715208916379,61.71246467450421
440,0,900,900,0,31.31434519907786,1.9999999999999787,0.75,8.81434519907786,93.12715208916389,61.81280689008602
441,0,900,900,0,31.47428658825195,1.9999999999999787,0.75,8.97428658825195,93.12715208916407,61.65286550091212
442,0,900,900,0,31.37916353536821,1.9999999999999787,0.75,8.87916353536821,93.12715208916407,61.747988553795864
443,0,900,900,0,31.29658325943219,1.9999999999999787,0.75,8.79658325943219,93.12715208916407,61.83056882973188
444,0,900,900,0,31.220274371970017,1.9999999999999787,0.75,8.720274371970017,93.12715208916411,61.90687771719409
445,0,900,900,0,31.14710117874478,1.9999999999999787,0.75,8.64710117874478,93.12715208916411,61.98005091041934
446,0,900,900,0,30.97043958415554,1.9999999999999787,0.75,8.470439584155539,93.12715208916411,62.15671250500857
447,0,900,900,0,31.477427528261565,1.9999999999999787,0.75,8.977427528261565,93.12715208916411,61.64972456090255
448,0,900,900,0,31.41575275486717,1.9999999999999787,0.75,8.915752754867171,93.12715208916411,61.71139933429694
449,0,900,900,0,31.2098216206992,1.9999999999999787,0.75,8.709821620699199,93.12715208916411,61.91733046846491
450,0,900,900,0,31.387006049568463,1.9999999999999787,0.75,8.887006049568463,93.12715208916411,61.74014603959565
451,0,898,898,2,34.13702322555894,1.9999999999999787,0.7492222222222221,11.637023225558941,93.12715208916411,58.99012886360517
452,0,891,891,9,36.80772554483796,1.9999999999999787,0.7464999999999999,14.307725544837957,93.12715208916411,56.319426544326156
453,0,889,889,11,37.65281421155931,1.9999999999999787,0.7457222222222221,15.15281421155931,93.12715208916411,55.4743378776048
454,0,894,894,6,36.67460856515371,1.9999999999999787,0.7476666666666666,14.174608565153711,93.12715208916411,56.4525435240104
455,0,896,896,4,36.08044949346845,1.9999999999999787,0.7484444444444445,13.58044949346845,93.12715208916411,57.04670259569566
456,0,896,896,4,34.76782622229529,1.9999999999999787,0.7484444444444445,12.267826222295291,93.12715208916411,58.35932586686882
457,0,896,896,4,33.83136459075548,1.9999999999999787,0.7484444444444445,11.331364590755477,93.12715208916411,59.295787498408636
458,0,898,898,2,33.18804002751479,1.9999999999999787,0.7492222222222221,10.688040027514788,93.12715208916411,59.939112061649325
459,0,898,898,2,32.90139649538858,1.9999999999999787,0.7492222222222221,10.401396495388582,93.12715208916411,60.22575559377553
460,0,899,899,1,32.2678122364073,1.9999999999999787,0.7496111111111111,9.767812236407302,93.12715208916411,60.85933985275681
461,0,900,900,0,31.880982607928356,1.9999999999999787,0.75,9.380982607928356,93.12715208916411,61.24616948123575
462,0,900,900,0,31.372399048241483,1.9999999999999787,0.75,8.872399048241483,93.12715208916411,61.75475304092263
463,0,900,900,0,31.223163516880515,1.9999999999999787,0.75,8.723163516880515,93.12715208916411,61.903988572283595
464,0,900,900,0,31.42869574715326,1.9999999999999787,0.75,8.92869574715326,93.12715208916411,61.69845634201086
465,0,900,900,0,31.321349365324725,1.9999999999999787,0.75,8.821349365324725,93.12715208916411,61.80580272383939
466,0,900,900,0,31.47778867137538,1.9999999999999787,0.75,8.977788671375379,93.12715208916411,61.649363417788734
467,0,900,900,0,31.380914576929918,1.9999999999999787,0.75,8.880914576929918,93.12715208916411,61.746237512234195
468,0,900,900,0,31.29745878021305,1.9999999999999787,0.75,8.797458780213049,93.12715208916411,61.829693308951065
469,0,900,900,0,31.220712132360447,1.9999999999999787,0.75,8.720712132360447,93.12715208916411,61.906439956803666
470,0,900,900,0,31.147320058939997,1.9999999999999787,0.75,8.647320058939997,93.12715208916411,61.97983203022412
471,0,900,900,0,30.97054902425314,1.9999999999999787,0.75,8.470549024253138,93.12715208916411,62.156603064910975
472,0,900,900,0,31.47748224831038,1.9999999999999787,0.75,8.97748224831038,93.12715208916411,61.64966984085373
473,0,900,900,0,31.41578011489158,1.9999999999999787,0.75,8.915780114891579,93.12715208916411,61.71137197427254
474,0,900,900,0,31.2098353007114,1.9999999999999787,0.75,8.7098353007114,93.12715208916411,61.91731678845271
475,0,899,899,1,31.387012889574557,1.9999999999999787,0.7496111111111111,8.887012889574557,93.12715208916411,61.74013919958956
476,0,899,899,1,34.10200789606784,1.9999999999999787,0.7496111111111111,11.602007896067839,93.12715208916411,59.025144193096274
477,0,897,897,3,36.51006788413916,1.9999999999999787,0.7488333333333332,14.010067884139161,93.12715208916411,56.61708420502495
478,0,891,891,9,37.22383538525663,1.9999999999999787,0.7464999999999999,14.723835385256628,93.12715208916411,55.903316703907485
479,0,898,898,2,36.56517540048486,1.9999999999999787,0.7492222222222221,14.065175400484861,93.12715208916411,56.56197668867925
480,0,897,897,3,35.95569541214572,1.9999999999999787,0.7488333333333332,13.455695412145722,93.12715208916411,57.17145667701839
481,0,898,898,2,34.670430432139774,1.9999999999999787,0.7492222222222221,12.170430432139774,93.12715208916411,58.45672165702434
482,0,899,899,1,33.712629196689406,1.9999999999999787,0.7496111111111111,11.212629196689406,93.12715208916411,59.41452289247471
483,0,899,899,1,33.09365358098759,1.9999999999999787,0.7496111111111111,10.593653580987592,93.12715208916411,60.03349850817652
484,0,900,900,0,32.819184522630835,1.9999999999999787,0.75,10.319184522630835,93.12715208916411,60.30796756653328
485,0,900,900,0,32.19168750053428,1.9999999999999787,0.75,9.691687500534279,93.12715208916411,60.935464588629834
486,0,900,900,0,31.842920239991845,1.9999999999999787,0.75,9.342920239991845,93.12715208916411,61.28423184917227
487,0,900,900,0,31.353367864273217,1.9999999999999787,0.75,8.853367864273217,93.12715208916411,61.773784224890896
488,0,900,900,0,31.213647924896375,1.9999999999999787,0.75,8.713647924896375,93.12715208916411,61.913504164267735
489,0,900,900,0,31.42393795116121,1.9999999999999787,0.75,8.92393795116121,93.12715208916411,61.703214138002906
490,0,900,900,0,31.31897046732868,1.9999999999999787,0.75,8.818970467328679,93.12715208916411,61.80818162183543
491,0,900,900,0,31.476599222377356,1.9999999999999787,0.75,8.976599222377356,93.12715208916411,61.650552866786754
492,0,900,900,0,31.380319852430922,1.9999999999999787,0.75,8.880319852430922,93.12715208916411,61.74683223673319
493,0,900,900,0,31.297161417963544,1.9999999999999787,0.75,8.797161417963544,93.12715208916411,61.82999067120057
494,0,900,900,0,31.22056345123568,1.9999999999999787,0.75,8.72056345123568,93.12715208916411,61.90658863792844
495,0,900,900,0,31.147245718377622,1.9999999999999787,0.75,8.647245718377622,93.12715208916411,61.979906370786495
496,0,900,900,0,30.970511853971953,1.9999999999999787,0.75,8.470511853971953,93.12715208916411,62.15664023519216
497,0,900,900,0,31.477463663169782,1.9999999999999787,0.75,8.977463663169782,93.12715208916411,61.64968842599433
498,0,900,900,0,31.41577082232129,1.9999999999999787,0.75,8.915770822321289,93.12715208916411,61.71138126684282
499,0,900,900,0,31.209830654426256,1.9999999999999787,0.75,8.709830654426256,93.12715208916411,61.91732143473786
500,0,900,900,0,31.351991816937826,1.9999999999999787,0.75,8.851991816937826,93.12715208916411,61.77516027222629
501,0,899,899,1,34.04947861025534,1.9974999999999787,0.7496111111111111,11.549478610255342,93.12715208916411,59.07767347890877
502,0,898,898,2,36.3687375937851,1.9949999999999788,0.7492222222222221,13.868737593785099,93.08212394070479,56.71338634691969
503,0,895,895,5,36.81792630576824,1.9924999999999788,0.7480555555555556,14.317926305768239,93.01452532708204,56.1965990213138
504,0,899,899,1,36.33202334962547,1.989999999999979,0.7496111111111111,13.832023349625473,92.93558494852549,56.603561598900015
505,0,898,898,2,35.58863038208012,1.987499999999979,0.7492222222222221,13.088630382080119,92.85091701319719,57.26228663111707
506,0,897,897,3,34.26119184861755,1.984999999999979,0.7488333333333334,11.76119184861755,92.7633284826913,58.50213663407376
507,0,899,899,1,33.307029812768114,1.982499999999979,0.7496111111111111,10.807029812768114,92.67422269477903,59.36719288201092
508,0,900,900,0,32.57446767183609,1.979999999999979,0.75,10.07446767183609,92.58430117478068,60.00983350294459
509,0,900,900,0,32.19777947732904,1.9774999999999792,0.75,9.697779477329043,92.49391454124633,60.29613506391728
510,0,900,900,0,31.47368962147355,1.9749999999999792,0.75,8.97368962147355,92.40323795879524,60.92954833732169
511,0,900,900,0,31.03108514101452,1.9724999999999793,0.75,8.531085141014518,92.31235886453243,61.28127372351791
512,0,900,900,0,30.449015669190658,1.9699999999999793,0.75,7.949015669190658,92.22132083125442,61.77230516206376
513,0,900,900,0,30.217380866193366,1.9674999999999794,0.75,7.717380866193366,92.13014549904736,61.91276463285399
514,0,900,900,0,30.335999168790845,1.9649999999999794,0.75,7.8359991687908455,92.03884354108631,61.70284437229546
515,0,900,900,0,30.139423407549558,1.9624999999999795,0.75,7.6394234075495575,91.9474201465312,61.80799673898164
516,0,900,900,0,30.20541733660913,1.9599999999999795,0.75,7.7054173366091305,91.85587776196913,61.650460425359995
517,0,900,900,0,30.017431446116106,1.9574999999999796,0.75,7.517431446116106,91.76421746213596,61.746786016019854
518,0,900,900,0,29.84247207442967,1.9549999999999796,0.75,7.3424720744296685,91.67243963527318,61.829967560843514
519,0,900,900,0,29.673967243054587,1.9524999999999797,0.75,7.173967243054587,91.58054432580435,61.90657708274976
520,0,900,900,0,29.508630812470397,1.9499999999999797,0.75,7.008630812470397,91.48853140566757,61.97990059319717
521,0,900,900,0,29.239763313583914,1.9474999999999798,0.75,6.739763313583914,91.39640065998165,62.15663734639774
522,0,900,900,0,29.654464848277303,1.9449999999999799,0.75,7.1544648482773034,91.30415182987419,61.649686981596886
523,0,900,900,0,29.500404089251777,1.94249999999998,0.75,7.000404089251777,91.21178463389543,61.71138054464366
524,0,900,900,0,29.20197770508144,1.93999999999998,0.75,6.70197770508144,91.11929877871951,61.91732107363807
525,0,900,900,0,29.251533872815937,1.93749999999998,0.75,6.751533872815937,91.02669396449234,61.7751600916764
526,0,900,900,0,31.821277749375334,1.93499999999998,0.75,9.321277749375334,90.93396988750327,59.11269213812793
527,0,900,900,0,34.04019306600109,1.9324999999999801,0.75,11.540193066001088,90.84112624151858,56.80093317551749
528,0,899,899,1,34.33269653535956,1.9299999999999802,0.7496111111111111,11.83269653535956,90.74816271844279,56.415466183083225
529,0,900,900,0,33.94208382886535,1.9274999999999802,0.75,11.44208382886535,90.65507900865005,56.7129951797847
530,0,900,900,0,33.17483388059383,1.9249999999999803,0.75,10.67483388059383,90.56187480114141,57.387040920547584
531,0,900,900,0,31.798979756354253,1.9224999999999803,0.75,9.298979756354253,90.46854978362545,58.66957002727119
532,0,900,900,0,30.88917531444862,1.9199999999999804,0.75,8.389175314448622,90.37510364255277,59.48592832810415
533,0,900,900,0,30.212334837138023,1.9174999999999804,0.75,7.712334837138023,90.2815360631288,60.069201225990774
534,0,900,900,0,29.862027803881922,1.9149999999999805,0.75,7.362027803881922,90.18784672932229,60.325818925440366
535,0,900,900,0,29.149645055775736,1.9124999999999805,0.75,6.649645055775736,90.09403532385875,60.94439026808301
536,0,900,900,0,28.7114068393225,1.9099999999999806,0.75,6.2114068393225,90.00010152822144,61.288694688898936
