time,ODE_I,SSA_I,difference
6.756124042110913,509.6267627934263,502,-7.6267627934262805
6.759945389548932,509.4320539058786,501,-8.432053905878604
6.76209904408567,509.32235165393445,500,-9.322351653934447
6.804926773046226,507.145704061603,499,-8.145704061602999
6.812745863505704,506.7493172373966,498,-8.74931723739661
6.81899515904035,506.4327335444089,497,-9.432733544408904
6.8795628694213065,503.37465681507956,496,-7.374656815079561
6.879768654967344,503.36429819880107,495,-8.364298198801066
6.894767956228878,502.60985287258427,494,-8.60985287258427
6.912346946759129,501.7270916180855,493,-8.727091618085524
6.9393045201032635,500.37637854630225,492,-8.376378546302249
6.965489396921594,499.06786307627175,491,-8.067863076271749
6.966092291227799,499.0377754659579,490,-9.037775465957907
6.988531302674069,497.91923944183696,489,-8.919239441836964
7.043208896426414,495.20416629982077,488,-7.20416629982077
7.06026523521304,494.36024920830897,487,-7.3602492083089714
7.092371634433769,492.77558171592676,486,-6.775581715926762
7.136010131271946,490.6298683398844,485,-5.6298683398844105
7.150029932750751,489.94249695761295,484,-5.942496957612946
7.191440063973788,487.9178336205016,483,-4.917833620501597
7.212878505104942,486.8729342960481,482,-4.872934296048072
7.25881038905609,484.6417632015894,481,-3.641763201589413
7.265346810192616,484.3250844436811,480,-4.325084443681078
7.296470148322202,482.8200464121792,479,-3.820046412179181
7.320963184661009,481.63892057636565,478,-3.638920576365649
7.330317271332295,481.1886020044176,477,-4.188602004417589
7.353078821273545,480.0945877102296,476,-4.094587710229575
7.356330344745132,479.9385092041966,475,-4.938509204196578
7.400277127137615,477.8339616733681,474,-3.833961673368094
7.411278569886502,477.3085644354505,473,-4.308564435450478
7.433034829825585,476.27124833065756,472,-4.271248330657556
7.44511310381604,475.6963421311719,471,-4.696342131171889
7.447234048810795,475.5954602522106,470,-5.595460252210614
7.461054672131753,474.9386116886546,469,-5.938611688654589
7.468653506395605,474.57785079455925,468,-6.577850794559254
7.4847781132769216,473.8132292934154,467,-6.813229293415418
7.520306287936318,472.13284419511547,466,-6.132844195115467
7.598631334660994,468.4493059835551,465,-3.4493059835551207
7.600011347421656,468.3846638420082,464,-4.3846638420081945
7.665972371922687,465.30531761964653,463,-2.30531761964653
7.672611611503125,464.99649280092035,462,-2.9964928009203504
7.70399458363772,463.53948306392004,461,-2.539483063920045
7.705788285968238,463.45634533525214,460,-3.456345335252138
7.707893411610203,463.3587922200388,459,-4.358792220038822
7.719313448127234,462.8299368221545,458,-4.82993682215448
7.7288621878777235,462.3882034940017,457,-5.3882034940016865
7.732989745431594,462.19738948428176,456,-6.197389484281757
7.775814924511364,460.2222531837497,455,-5.222253183749672
7.865719261006926,456.10319933709894,454,-2.1031993370989426
7.877004333547471,455.5887738890769,453,-2.58877388907689
7.890300342580109,454.9834251690709,452,-2.9834251690709266
7.900858490235259,454.5033004567029,451,-3.5033004567029025
7.927026822017914,453.3154959613652,450,-3.3154959613651727
7.965905996352806,451.55646444217086,449,-2.5564644421708635
7.983308200057875,450.7713400272089,448,-2.7713400272089075
7.998345891835862,450.0939933939744,447,-3.093993393974415
8.018657000064172,449.1807303958416,446,-3.1807303958415787
8.029278687516099,448.7038779567911,445,-3.703877956791075
8.034389926356248,448.47459328934355,444,-4.474593289343545
8.048169454761377,447.8570420255906,443,-4.8570420255906015
8.063250975897335,447.1821145556481,442,-5.182114555648127
8.063422411187753,447.17444834179327,441,-6.174448341793266
8.067519490515863,446.99127494931156,440,-6.99127494931156
8.076560314748502,446.5873406167587,439,-7.587340616758695
8.12842401512634,444.277169294125,438,-6.277169294124974
8.135203717403002,443.97606468203134,437,-6.9760646820313355
8.215584149926531,440.4216701968845,436,-4.42167019688452
8.223684489297558,440.06505815081385,435,-5.065058150813854
8.281638020570401,437.5221015230029,434,-3.5221015230029025
8.301576794017459,436.65060523404986,433,-3.6506052340498627
8.310601415647978,436.2567223432826,432,-4.256722343282604
8.324675306031201,435.6431712681729,431,-4.643171268172921
8.357475805011926,434.21658085155394,430,-4.2165808515539425
8.3979466705844,432.4628199690281,429,-3.4628199690280894
8.438184996865138,430.7261583247231,428,-2.7261583247230874
8.440987897999102,430.6054469588523,427,-3.605446958852326
8.443463686253079,430.4988513640336,426,-4.498851364033612
8.455707477033604,429.97208012695404,425,-4.97208012695404
8.466893856583978,429.49136596119604,424,-5.491365961196038
8.473550384735416,429.20556895570587,423,-6.205568955705871
8.491124806223732,428.4519274329779,422,-6.451927432977925
8.493463291318916,428.35174630240584,421,-7.351746302405843
8.519986401480203,427.21712959025876,420,-7.217129590258764
8.538935933899234,426.40833965712284,419,-7.408339657122838
8.57027283185598,425.07419967654175,418,-7.0741996765417525
8.58864695543569,424.29388019286614,417,-7.2938801928661405
8.60548916382175,423.5798770364237,416,-7.579877036423682
8.661371005257577,421.21943611590166,415,-6.219436115901658
8.679050521069613,420.4753984528761,414,-6.475398452876107
8.69657710209548,419.7390942720604,413,-6.739094272060413
8.72778680909203,418.43114295787484,412,-6.43114295787484
8.75578992117023,417.2610446229239,411,-6.261044622923919
8.767276312239291,416.78203742514694,410,-6.782037425146939
8.79104376042114,415.79262912866454,409,-6.792629128664544
8.795446599258295,415.6096026298544,408,-7.6096026298544075
8.81062420441488,414.97928524147534,407,-7.979285241475338
8.814840709851186,414.8043458844902,406,-8.804345884490203
8.835520475550263,413.94742656602216,405,-8.947426566022159
8.856917944265986,413.0626308120925,404,-9.062630812092493
8.883321372421987,411.97344241058676,403,-8.973442410586756
8.893380296557204,411.5592498018189,402,-9.559249801818908
8.930450767496437,410.0364046541454,401,-9.036404654145372
8.938172571209437,409.7199048041616,400,-9.719904804161615
8.946595387544333,409.3749505481759,399,-10.374950548175889
8.951717007692311,409.16533793109147,398,-11.165337931091472
8.957061745275825,408.94670822626875,397,-11.946708226268754
8.966620520194573,408.5559920406496,396,-12.555992040649585
8.97896434605655,408.0519887690125,395,-13.051988769012496
8.979656725448146,408.02373706829684,394,-14.023737068296839
8.990374210162633,407.5866725052585,393,-14.586672505258491
9.042487830771734,405.4681158611875,392,-13.468115861187528
9.049905697411353,405.16745654650094,391,-14.167456546500944
9.060955887358448,404.71998608818217,390,-14.719986088182168
9.07821558769127,404.0220539985274,389,-15.022053998527383
9.088195657663604,403.61903830128654,388,-15.619038301286537
