time,black,white,total,empty,temperature,luminosity,albedo,regulation_error
281,50,848,898,2,11.873395663416181,1.4049999999999914,0.7214444444444444,10.626604336583819
282,45,855,900,0,11.474602083575391,1.4099999999999913,0.725,11.025397916424609
283,40,860,900,0,11.288425542161084,1.4149999999999912,0.7277777777777777,11.211574457838916
284,37,862,899,1,11.12090005920991,1.419999999999991,0.7290555555555556,11.37909994079009
285,33,867,900,0,10.848268612217657,1.424999999999991,0.7316666666666667,11.651731387782343
286,31,869,900,0,10.8206393204844,1.4299999999999908,0.7327777777777778,11.6793606795156
287,29,870,899,1,10.704955393390959,1.4349999999999907,0.7334999999999999,11.795044606609041
288,26,874,900,0,10.745990781518207,1.4399999999999906,0.7355555555555555,11.754009218481793
289,23,877,900,0,11.215136261913377,1.4449999999999905,0.7372222222222222,11.284863738086623
290,20,880,900,0,11.162509018671045,1.4499999999999904,0.7388888888888889,11.337490981328955
291,17,883,900,0,11.0936956281667,1.4549999999999903,0.7405555555555555,11.4063043718333
292,12,888,900,0,11.138584613526703,1.4599999999999902,0.7433333333333333,11.361415386473297
293,11,889,900,0,11.275602627638545,1.46499999999999,0.7438888888888889,11.224397372361455
294,11,889,900,0,11.257076180685813,1.46999999999999,0.7438888888888889,11.242923819314187
295,8,892,900,0,11.168599683159071,1.4749999999999899,0.7455555555555555,11.331400316840929
296,8,892,900,0,11.421696385907458,1.4799999999999898,0.7455555555555555,11.078303614092542
297,8,892,900,0,11.424941018255211,1.4849999999999897,0.7455555555555555,11.075058981744789
298,7,893,900,0,11.398979235630906,1.4899999999999896,0.7461111111111111,11.101020764369094
299,7,893,900,0,11.436969362627819,1.4949999999999894,0.7461111111111111,11.063030637372181
300,6,894,900,0,11.812773058402945,1.4999999999999893,0.7466666666666667,10.687226941597055
301,5,895,900,0,11.936855862325682,1.5049999999999892,0.7472222222222222,10.563144137674318
302,4,896,900,0,12.144790715064934,1.5099999999999891,0.7477777777777778,10.355209284935066
303,4,896,900,0,12.228086237993704,1.514999999999989,0.7477777777777778,10.271913762006296
304,3,897,900,0,12.309779131259196,1.519999999999989,0.7483333333333333,10.190220868740804
305,1,899,900,0,12.836596590509217,1.5249999999999888,0.7494444444444445,9.663403409490783
306,0,900,900,0,13.524475030771889,1.5299999999999887,0.75,8.975524969228111
307,0,900,900,0,13.390935221921465,1.5349999999999886,0.75,9.109064778078535
308,0,900,900,0,13.546676808832105,1.5399999999999885,0.75,8.953323191167895
309,0,900,900,0,13.63656462771454,1.5449999999999884,0.75,8.86343537228546
310,0,900,900,0,13.693146069943444,1.5499999999999883,0.75,8.806853930056556
311,0,900,900,0,13.907791030978284,1.5549999999999882,0.75,8.592208969021716
312,0,900,900,0,13.955961893226435,1.559999999999988,0.75,8.544038106773565
313,0,900,900,0,14.235692245016072,1.564999999999988,0.75,8.264307754983928
314,0,900,900,0,14.946001262639069,1.5699999999999878,0.75,7.553998737360931
315,0,900,900,0,15.13583840874892,1.5749999999999877,0.75,7.364161591251079
316,0,900,900,0,15.310205737335364,1.5799999999999876,0.75,7.189794262664636
317,0,900,900,0,15.686587840505396,1.5849999999999875,0.75,6.813412159494604
318,0,900,900,0,16.02354181203784,1.5899999999999874,0.75,6.476458187962159
319,0,900,900,0,16.095292221343396,1.5949999999999873,0.75,6.404707778656604
320,0,900,900,0,16.174159847175886,1.5999999999999872,0.75,6.325840152824114
321,0,900,900,0,16.501363555884314,1.604999999999987,0.75,5.998636444115686
322,0,900,900,0,16.532158747884203,1.609999999999987,0.75,5.967841252115797
323,0,900,900,0,16.554475302319815,1.614999999999987,0.75,5.9455246976801845
324,0,900,900,0,16.607224076966233,1.6199999999999868,0.75,5.892775923033767
325,0,900,900,0,17.02503139275091,1.6249999999999867,0.75,5.474968607249089
326,0,900,900,0,17.204800048013322,1.6299999999999866,0.75,5.295199951986678
327,0,900,900,0,17.47532103996376,1.6349999999999865,0.75,5.0246789600362405
328,0,900,900,0,17.580766961062007,1.6399999999999864,0.75,4.919233038937993
329,0,900,900,0,17.70839492164502,1.6449999999999863,0.75,4.79160507835498
330,0,900,900,0,18.33704177108477,1.6499999999999861,0.75,4.16295822891523
331,0,900,900,0,19.110809223771742,1.654999999999986,0.75,3.389190776228258
332,0,900,900,0,19.01130016170991,1.659999999999986,0.75,3.4886998382900885
333,0,900,900,0,19.17519924658078,1.6649999999999858,0.75,3.3248007534192183
334,0,900,900,0,19.26036329883614,1.6699999999999857,0.75,3.2396367011638603
335,0,900,900,0,19.305835184346588,1.6749999999999856,0.75,3.194164815653412
336,0,900,900,0,19.50623202463129,1.6799999999999855,0.75,2.9937679753687085
337,0,900,900,0,19.53863931027583,1.6849999999999854,0.75,2.96136068972417
338,0,900,900,0,19.80190168508439,1.6899999999999853,0.75,2.6980983149156117
339,0,900,900,0,20.49544336061635,1.6949999999999852,0.75,2.004556639383651
340,0,900,900,0,20.668415830736617,1.699999999999985,0.75,1.8315841692633832
341,0,900,900,0,20.825921684573846,1.704999999999985,0.75,1.6740783154261543
342,0,900,900,0,21.18549530720238,1.7099999999999849,0.75,1.3145046927976196
