time,black,white,total,empty,temperature,luminosity,albedo,regulation_error
213,483,414,897,3,23.024350834621046,1.0,0.4804999999999999,0.5243508346210461
214,484,414,898,2,23.004493144100888,1.0,0.4803333333333333,0.5044931441008877
215,483,415,898,2,22.92521101856861,1.0,0.48088888888888887,0.42521101856861065
216,485,413,898,2,22.9295144473492,1.0,0.47977777777777775,0.42951444734919875
217,480,415,895,5,22.922056200970815,1.0,0.48138888888888887,0.42205620097081464
218,479,419,898,2,22.813270829299142,1.0,0.48311111111111105,0.3132708292991424
219,479,419,898,2,22.697766386527565,1.0,0.48311111111111105,0.19776638652756517
220,481,417,898,2,22.68395865668851,1.0,0.48199999999999993,0.1839586566885103
221,478,420,898,2,22.659203307663827,1.0,0.48366666666666663,0.15920330766382662
222,476,422,898,2,22.61112266494122,1.0,0.48477777777777775,0.11112266494122025
223,475,423,898,2,22.499877579202586,1.0,0.4853333333333333,0.00012242079741398015
224,473,425,898,2,22.381774841965296,1.0,0.4864444444444444,0.11822515803470424
225,475,423,898,2,22.287020505136372,1.0,0.48533333333333334,0.2129794948636281
226,476,423,899,1,22.319975015195027,1.0,0.48516666666666663,0.1800249848049731
227,476,422,898,2,22.27465629457249,1.0,0.4847777777777778,0.22534370542750892
228,477,422,899,1,22.244439629640894,1.0,0.4846111111111111,0.25556037035910606
229,475,424,899,1,22.23757282051154,1.0,0.4857222222222222,0.2624271794884585
230,477,422,899,1,22.173027659011133,1.0,0.4846111111111111,0.32697234098886696
231,476,422,898,2,22.210792577249226,1.0,0.4847777777777778,0.28920742275077416
232,473,425,898,2,22.18504632610544,1.0,0.48644444444444446,0.31495367389456064
233,469,428,897,3,22.154321716428402,1.0,0.4882777777777778,0.3456782835715977
234,468,430,898,2,21.99888441361325,1.0,0.4892222222222222,0.5011155863867494
235,464,434,898,2,21.735777835250108,1.0,0.49144444444444446,0.7642221647498921
236,463,435,898,2,21.48200103219705,1.0,0.492,1.0179989678029493
237,468,431,899,1,21.46909462120555,1.0,0.4896111111111111,1.0309053787944507
238,467,432,899,1,21.43654840826822,1.0,0.49016666666666664,1.0634515917317806
239,464,433,897,3,21.498554324124306,1.0,0.4910555555555556,1.0014456758756936
240,464,435,899,1,21.416259510233438,1.0,0.4918333333333333,1.0837404897665621
241,450,443,893,7,23.026528876728367,1.0,0.4972777777777777,0.5265288767283671
242,430,460,890,10,23.344853059381247,1.0,0.5072222222222221,0.8448530593812471
243,443,445,888,12,23.21562363141802,1.0,0.4992222222222221,0.7156236314180191
244,443,447,890,10,23.12351657381952,1.0,0.5,0.6235165738195185
245,446,453,899,1,21.768707360644196,1.0,0.5018333333333334,0.7312926393558037
246,448,451,899,1,20.70609650962082,1.0,0.5007222222222222,1.7939034903791793
247,450,449,899,1,20.360863229780836,1.0,0.49961111111111106,2.1391367702191637
248,452,447,899,1,20.276135572954278,1.0,0.4985,2.223864427045722
249,448,450,898,2,20.084086785795698,1.0,0.5003333333333333,2.415913214204302
250,447,452,899,1,19.908414932459404,1.0,0.5012777777777777,2.5915850675405956
251,445,453,898,2,19.768392990908094,1.0,0.502,2.7316070090919062
252,447,453,900,0,19.75056803501561,1.0,0.5016666666666667,2.749431964984389
253,449,451,900,0,19.742339775785478,1.0,0.5005555555555555,2.757660224214522
254,446,453,899,1,19.75539291155944,1.0,0.5018333333333334,2.74460708844056
255,448,451,899,1,19.63969596557493,1.0,0.5007222222222222,2.86030403442507
256,445,454,899,1,19.625791984129403,1.0,0.5023888888888889,2.8742080158705967
257,447,453,900,0,19.592062767248937,1.0,0.5016666666666667,2.9079372327510633
258,450,450,900,0,19.672012883954707,1.0,0.5,2.8279871160452927
259,451,449,900,0,19.782709660012042,1.0,0.49944444444444447,2.717290339987958
260,449,450,899,1,19.838058048040693,1.0,0.5001666666666666,2.6619419519593066
261,453,447,900,0,19.926843998990766,1.0,0.49833333333333335,2.5731560010092345
262,457,442,899,1,20.16418220604172,1.0,0.4957222222222222,2.335817793958281
263,461,438,899,1,20.450387752417644,1.0,0.4935,2.049612247582356
264,465,434,899,1,20.79467728051798,1.0,0.49127777777777776,1.7053227194820195
265,462,436,898,2,21.019008059451302,1.0,0.4925555555555556,1.480991940548698
266,462,435,897,3,21.10576466019252,1.0,0.4921666666666667,1.39423533980748
267,462,438,900,0,21.087346984911246,1.0,0.49333333333333335,1.412653015088754
268,463,437,900,0,20.956598852115253,1.0,0.49277777777777776,1.5434011478847474
269,462,438,900,0,21.031299783693875,1.0,0.49333333333333335,1.4687002163061251
270,460,440,900,0,20.875705017907265,1.0,0.49444444444444446,1.624294982092735
271,459,441,900,0,20.788981892961395,1.0,0.495,1.7110181070386048
272,462,438,900,0,20.78888060331906,1.0,0.49333333333333335,1.7111193966809388
273,464,435,899,1,21.043571165725677,1.0,0.4918333333333333,1.4564288342743232
274,469,430,899,1,21.232712422580846,1.0,0.4890555555555555,1.2672875774191539
275,473,426,899,1,21.537395547973375,1.0,0.4868333333333333,0.9626044520266248
276,474,425,899,1,21.78723605453177,1.0,0.48627777777777775,0.7127639454682289
277,470,430,900,0,21.885379081653262,1.0,0.4888888888888889,0.6146209183467377
278,470,430,900,0,21.741505363638094,1.0,0.4888888888888889,0.7584946363619061
279,473,427,900,0,21.809643502607134,1.0,0.4872222222222222,0.690356497392866
280,475,424,899,1,21.932285773901206,1.0,0.4857222222222222,0.5677142260987935
281,491,401,892,8,24.173041800265416,1.0,0.47411111111111104,1.6730418002654162
282,490,390,880,20,26.52868600651166,1.0,0.46999999999999986,4.028686006511659
283,466,412,878,22,27.15308120363251,1.0,0.4825555555555554,4.65308120363251
284,471,419,890,10,26.523193659431314,1.0,0.48444444444444446,4.023193659431314
285,470,427,897,3,24.8823269375656,1.0,0.4877222222222222,2.382326937565601
286,469,430,899,1,23.299722611097756,1.0,0.4890555555555555,0.7997226110977564
287,470,430,900,0,22.492621619907073,1.0,0.4888888888888889,0.007378380092927017
288,470,430,900,0,22.09799686636428,1.0,0.4888888888888889,0.40200313363571993
289,470,430,900,0,21.891758747540326,1.0,0.4888888888888889,0.6082412524596741
290,473,427,900,0,21.78795546941223,1.0,0.4872222222222222,0.7120445305877716
291,475,425,900,0,21.868571523704475,1.0,0.4861111111111111,0.6314284762955253
292,472,428,900,0,22.03110306472208,1.0,0.48777777777777775,0.46889693527792176
293,471,428,899,1,21.89333059621337,1.0,0.4879444444444444,0.6066694037866291
294,473,426,899,1,21.929500610441504,1.0,0.4868333333333333,0.5704993895584956
295,468,432,900,0,21.825362103684068,1.0,0.49,0.6746378963159323
296,471,429,900,0,21.694329609264475,1.0,0.48833333333333334,0.8056703907355249
297,467,433,900,0,21.680999376937848,1.0,0.4905555555555556,0.819000623062152
298,469,431,900,0,21.463537545093487,1.0,0.48944444444444446,1.0364624549065127
299,468,432,900,0,21.46947283842246,1.0,0.49,1.0305271615775418
300,468,432,900,0,21.481366227139514,1.0,0.49,1.0186337728604862
301,466,434,900,0,21.407665461741033,1.0,0.4911111111111111,1.0923345382589673
302,463,436,899,1,21.265074611843218,1.0,0.4923888888888889,1.2349253881567819
303,460,439,899,1,21.088722938411845,1.0,0.4940555555555555,1.4112770615881551
304,459,441,900,0,20.89412241578145,1.0,0.495,1.6058775842185504
305,458,442,900,0,20.86685965345456,1.0,0.4955555555555556,1.6331403465454386
306,460,439,899,1,20.748856242524766,1.0,0.4940555555555555,1.7511437574752335
307,462,436,898,2,20.856022542478087,1.0,0.4925555555555556,1.6439774575219133
308,462,438,900,0,20.867029638340266,1.0,0.49333333333333335,1.6329703616597335
309,464,436,900,0,20.98651517680638,1.0,0.4922222222222222,1.5134848231936218
310,464,436,900,0,21.029090680650416,1.0,0.4922222222222222,1.470909319349584
311,465,435,900,0,21.085397182066597,1.0,0.49166666666666664,1.4146028179334031
312,462,438,900,0,21.068921722511845,1.0,0.49333333333333335,1.4310782774881545
313,464,436,900,0,21.06068399273446,1.0,0.4922222222222222,1.439316007265539
314,459,441,900,0,20.986527628857463,1.0,0.495,1.5134723711425373
315,452,447,899,1,20.764061519963377,1.0,0.4985,1.7359384800366229
316,451,449,900,0,20.433790226498836,1.0,0.49944444444444447,2.066209773501164
317,453,447,900,0,20.373710828249035,1.0,0.49833333333333335,2.1262891717509653
318,451,448,899,1,20.238614880641666,1.0,0.49905555555555553,2.2613851193583336
319,450,450,900,0,20.126438196575137,1.0,0.5,2.373561803424863
320,450,449,899,1,19.95705208272295,1.0,0.49961111111111106,2.5429479172770506
321,437,446,883,17,21.138569554801485,1.0,0.500611111111111,1.3614304451985149
322,440,431,871,29,22.57733558332084,1.0,0.49427777777777765,0.07733558332083845
323,465,415,880,20,24.27998045828136,1.0,0.48388888888888876,1.7799804582813614
324,471,409,880,20,25.173163832416947,1.0,0.4805555555555554,2.6731638324169467
325,478,411,889,11,24.846575257005803,1.0,0.48016666666666663,2.346575257005803
326,480,415,895,5,24.027534689679943,1.0,0.48138888888888887,1.5275346896799427
327,483,414,897,3,23.47106632213618,1.0,0.48050000000000004,0.9710663221361813
328,485,413,898,2,23.26355385606873,1.0,0.4797777777777778,0.7635538560687287
329,485,413,898,2,23.20374211458173,1.0,0.4797777777777778,0.7037421145817291
330,478,417,895,5,23.041318550481932,1.0,0.4825,0.5413185504819324
331,476,421,897,3,22.80218028635027,1.0,0.4843888888888889,0.3021802863502714
332,479,418,897,3,22.778741660714342,1.0,0.4827222222222223,0.27874166071434203
333,479,418,897,3,22.688743325571618,1.0,0.4827222222222223,0.18874332557161821
334,477,421,898,2,22.660911423389283,1.0,0.48422222222222217,0.16091142338928321
335,483,416,899,1,22.656605433066794,1.0,0.48127777777777775,0.15660543306679386
336,481,419,900,0,22.67230392201068,1.0,0.48277777777777775,0.17230392201068057
337,485,415,900,0,22.785209414965085,1.0,0.48055555555555557,0.28520941496508456
338,476,423,899,1,22.718754428854695,1.0,0.48516666666666663,0.21875442885469454
339,475,424,899,1,22.483655962171014,1.0,0.4857222222222222,0.016344037828986302
340,478,422,900,0,22.331087979335017,1.0,0.48444444444444446,0.16891202066498323
341,477,422,899,1,22.35986023639948,1.0,0.4846111111111111,0.14013976360051927
342,476,423,899,1,22.35639488082658,1.0,0.48516666666666663,0.14360511917341867
343,477,421,898,2,22.33749493765112,1.0,0.48422222222222217,0.16250506234888107
344,474,425,899,1,22.379546762230436,1.0,0.48627777777777775,0.12045323776956351
345,475,423,898,2,22.347702440920806,1.0,0.48533333333333334,0.1522975590791944
346,475,424,899,1,22.18346375895291,1.0,0.4857222222222222,0.3165362410470891
347,472,428,900,0,22.10958594130542,1.0,0.48777777777777775,0.39041405869458146
348,473,427,900,0,21.933256253221177,1.0,0.4872222222222222,0.5667437467788226
349,471,429,900,0,21.91512890816734,1.0,0.48833333333333334,0.5848710918326603
350,472,427,899,1,21.801008987157985,1.0,0.48738888888888887,0.6989910128420149
351,472,428,900,0,21.813986525641607,1.0,0.48777777777777775,0.6860134743583934
352,473,427,900,0,21.872661309766578,1.0,0.4872222222222222,0.6273386902334224
353,472,428,900,0,21.858054210282354,1.0,0.48777777777777775,0.6419457897176457
