time,Think_1,Think_2,Think_3,Think_4,Think_5,Hungry_1,Hungry_2,Hungry_3,Hungry_4,Hungry_5,Eat_1,Eat_2,Eat_3,Eat_4,Eat_5,Fork_1,Fork_2,Fork_3,Fork_4,Fork_5,Arbiter
15.1,0.3210978539947619,0.3210978539947619,0.3210978539947619,0.3210978539947619,0.3210978539947619,0.5832639646490505,0.5832639646490505,0.5832639646490505,0.5832639646490505,0.5832639646490505,0.09563818135618772,0.09563818135618772,0.09563818135618772,0.09563818135618772,0.09563818135618772,0.22545967263857425,0.22545967263857425,0.22545967263857425,0.22545967263857425,0.22545967263857425,0.6054892699738103
15.2,0.3210978545942726,0.3210978545942726,0.3210978545942726,0.3210978545942726,0.3210978545942726,0.5832639638088469,0.5832639638088469,0.5832639638088469,0.5832639638088469,0.5832639638088469,0.09563818159688059,0.09563818159688059,0.09563818159688059,0.09563818159688059,0.09563818159688059,0.2254596729973921,0.2254596729973921,0.2254596729973921,0.2254596729973921,0.2254596729973921,0.6054892729713639
15.3,0.3210978551348905,0.3210978551348905,0.3210978551348905,0.3210978551348905,0.3210978551348905,0.5832639630511806,0.5832639630511806,0.5832639630511806,0.5832639630511806,0.5832639630511806,0.09563818181392904,0.09563818181392904,0.09563818181392904,0.09563818181392904,0.09563818181392904,0.22545967332096156,0.22545967332096156,0.22545967332096156,0.22545967332096156,0.22545967332096156,0.6054892756744533
15.4,0.3210978556224009,0.3210978556224009,0.3210978556224009,0.3210978556224009,0.3210978556224009,0.5832639623679434,0.5832639623679434,0.5832639623679434,0.5832639623679434,0.5832639623679434,0.09563818200965578,0.09563818200965578,0.09563818200965578,0.09563818200965578,0.09563818200965578,0.22545967361274522,0.22545967361274522,0.22545967361274522,0.22545967361274522,0.22545967361274522,0.6054892781120053
15.5,0.3210978560620208,0.3210978560620208,0.3210978560620208,0.3210978560620208,0.3210978560620208,0.5832639617518239,0.5832639617518239,0.5832639617518239,0.5832639617518239,0.5832639617518239,0.09563818218615534,0.09563818218615534,0.09563818218615534,0.09563818218615534,0.09563818218615534,0.22545967387586555,0.22545967387586555,0.22545967387586555,0.22545967387586555,0.22545967387586555,0.6054892803101047
15.6,0.32109785645845473,0.32109785645845473,0.32109785645845473,0.32109785645845473,0.32109785645845473,0.5832639611962288,0.5832639611962288,0.5832639611962288,0.5832639611962288,0.5832639611962288,0.0956381823453165,0.0956381823453165,0.0956381823453165,0.0956381823453165,0.0956381823453165,0.2254596741131383,0.2254596741131383,0.2254596741131383,0.2254596741131383,0.2254596741131383,0.6054892822922744
15.7,0.32109785681594505,0.32109785681594505,0.32109785681594505,0.32109785681594505,0.32109785681594505,0.5832639606952125,0.5832639606952125,0.5832639606952125,0.5832639606952125,0.5832639606952125,0.09563818248884248,0.09563818248884248,0.09563818248884248,0.09563818248884248,0.09563818248884248,0.22545967432710262,0.22545967432710262,0.22545967432710262,0.22545967432710262,0.22545967432710262,0.6054892840797259
15.8,0.32109785713831734,0.32109785713831734,0.32109785713831734,0.32109785713831734,0.32109785713831734,0.5832639602434134,0.5832639602434134,0.5832639602434134,0.5832639602434134,0.5832639602434134,0.09563818261826923,0.09563818261826923,0.09563818261826923,0.09563818261826923,0.09563818261826923,0.2254596745200482,0.2254596745200482,0.2254596745200482,0.2254596745200482,0.2254596745200482,0.6054892856915874
15.9,0.32109785742902147,0.32109785742902147,0.32109785742902147,0.32109785742902147,0.32109785742902147,0.5832639598359968,0.5832639598359968,0.5832639598359968,0.5832639598359968,0.5832639598359968,0.09563818273498176,0.09563818273498176,0.09563818273498176,0.09563818273498176,0.09563818273498176,0.2254596746940398,0.2254596746940398,0.2254596746940398,0.2254596746940398,0.2254596746940398,0.6054892871451081
16.0,0.32109785769116833,0.32109785769116833,0.32109785769116833,0.32109785769116833,0.32109785769116833,0.5832639594686027,0.5832639594686027,0.5832639594686027,0.5832639594686027,0.5832639594686027,0.09563818284022906,0.09563818284022906,0.09563818284022906,0.09563818284022906,0.09563818284022906,0.22545967485093937,0.22545967485093937,0.22545967485093937,0.22545967485093937,0.22545967485093937,0.6054892884558424
