time,transition,failed,working,spares,busy_repairers,repair_queue
3132.9595496167203,repair_complete,0,10,3,0,0
3138.0871833526926,interval_end,0,10,3,0,0
3138.0871833526926,machine_failure,1,10,2,1,0
3138.605779368753,interval_end,1,10,2,1,0
3138.605779368753,repair_complete,0,10,3,0,0
3138.7959414444767,interval_end,0,10,3,0,0
3138.7959414444767,machine_failure,1,10,2,1,0
3141.5104422764566,interval_end,1,10,2,1,0
3141.5104422764566,repair_complete,0,10,3,0,0
3144.9035549498003,interval_end,0,10,3,0,0
3144.9035549498003,machine_failure,1,10,2,1,0
3145.51470606937,interval_end,1,10,2,1,0
3145.51470606937,repair_complete,0,10,3,0,0
3187.084058580845,interval_end,0,10,3,0,0
3187.084058580845,machine_failure,1,10,2,1,0
3189.7567468074853,interval_end,1,10,2,1,0
3189.7567468074853,repair_complete,0,10,3,0,0
3203.7586617292773,interval_end,0,10,3,0,0
3203.7586617292773,machine_failure,1,10,2,1,0
3203.992690304186,interval_end,1,10,2,1,0
3203.992690304186,machine_failure,2,10,1,1,1
3205.14247670507,interval_end,2,10,1,1,1
3205.14247670507,repair_complete,1,10,2,1,0
3205.535925191057,interval_end,1,10,2,1,0
3205.535925191057,repair_complete,0,10,3,0,0
3210.7597957647986,interval_end,0,10,3,0,0
3210.7597957647986,machine_failure,1,10,2,1,0
3211.003846707323,interval_end,1,10,2,1,0
3211.003846707323,repair_complete,0,10,3,0,0
3218.6199072332943,interval_end,0,10,3,0,0
3218.6199072332943,machine_failure,1,10,2,1,0
3219.179854696358,interval_end,1,10,2,1,0
3219.179854696358,repair_complete,0,10,3,0,0
3219.2523723297745,interval_end,0,10,3,0,0
3219.2523723297745,machine_failure,1,10,2,1,0
3225.7213247592776,interval_end,1,10,2,1,0
3225.7213247592776,repair_complete,0,10,3,0,0
3227.20892362421,interval_end,0,10,3,0,0
3227.20892362421,machine_failure,1,10,2,1,0
3229.92845235492,interval_end,1,10,2,1,0
3229.92845235492,repair_complete,0,10,3,0,0
3240.9124256181626,interval_end,0,10,3,0,0
3240.9124256181626,machine_failure,1,10,2,1,0
3241.6032882481295,interval_end,1,10,2,1,0
3241.6032882481295,repair_complete,0,10,3,0,0
3249.330308308649,interval_end,0,10,3,0,0
3249.330308308649,machine_failure,1,10,2,1,0
3249.627178435864,interval_end,1,10,2,1,0
3249.627178435864,repair_complete,0,10,3,0,0
3257.308317649452,interval_end,0,10,3,0,0
3257.308317649452,machine_failure,1,10,2,1,0
3257.5098226481405,interval_end,1,10,2,1,0
3257.5098226481405,repair_complete,0,10,3,0,0
3277.1084568671354,interval_end,0,10,3,0,0
3277.1084568671354,machine_failure,1,10,2,1,0
3277.730890144018,interval_end,1,10,2,1,0
3277.730890144018,repair_complete,0,10,3,0,0
3282.745267970736,interval_end,0,10,3,0,0
3282.745267970736,machine_failure,1,10,2,1,0
3283.109758365195,interval_end,1,10,2,1,0
3283.109758365195,repair_complete,0,10,3,0,0
3301.7331154179037,interval_end,0,10,3,0,0
3301.7331154179037,machine_failure,1,10,2,1,0
3304.568315490948,interval_end,1,10,2,1,0
3304.568315490948,repair_complete,0,10,3,0,0
3304.6380973619375,interval_end,0,10,3,0,0
3304.6380973619375,machine_failure,1,10,2,1,0
3304.7452204328733,interval_end,1,10,2,1,0
3304.7452204328733,repair_complete,0,10,3,0,0
3321.5159611256818,interval_end,0,10,3,0,0
3321.5159611256818,machine_failure,1,10,2,1,0
3322.293091854134,interval_end,1,10,2,1,0
3322.293091854134,machine_failure,2,10,1,1,1
3324.130888577402,interval_end,2,10,1,1,1
3324.130888577402,repair_complete,1,10,2,1,0
3325.752565100183,interval_end,1,10,2,1,0
3325.752565100183,repair_complete,0,10,3,0,0
3333.2324351878306,interval_end,0,10,3,0,0
3333.2324351878306,machine_failure,1,10,2,1,0
3335.6471808797833,interval_end,1,10,2,1,0
3335.6471808797833,repair_complete,0,10,3,0,0
3339.9446709500908,interval_end,0,10,3,0,0
3339.9446709500908,machine_failure,1,10,2,1,0
3340.0670305726053,interval_end,1,10,2,1,0
3340.0670305726053,repair_complete,0,10,3,0,0
3363.203779652986,interval_end,0,10,3,0,0
3363.203779652986,machine_failure,1,10,2,1,0
3364.3814157476536,interval_end,1,10,2,1,0
3364.3814157476536,repair_complete,0,10,3,0,0
3381.8247710718397,interval_end,0,10,3,0,0
3381.8247710718397,machine_failure,1,10,2,1,0
3384.0587178581436,interval_end,1,10,2,1,0
3384.0587178581436,repair_complete,0,10,3,0,0
3387.9271189473734,interval_end,0,10,3,0,0
3387.9271189473734,machine_failure,1,10,2,1,0
3388.026612854608,interval_end,1,10,2,1,0
3388.026612854608,machine_failure,2,10,1,1,1
3388.2517829906164,interval_end,2,10,1,1,1
3388.2517829906164,repair_complete,1,10,2,1,0
3388.2945046224845,interval_end,1,10,2,1,0
3388.2945046224845,machine_failure,2,10,1,1,1
3388.38734372587,interval_end,2,10,1,1,1
3388.38734372587,repair_complete,1,10,2,1,0
3390.5601615962837,interval_end,1,10,2,1,0
3390.5601615962837,repair_complete,0,10,3,0,0
3400.5723224125145,interval_end,0,10,3,0,0
3400.5723224125145,machine_failure,1,10,2,1,0
3400.6909239583106,interval_end,1,10,2,1,0
3400.6909239583106,machine_failure,2,10,1,1,1
3401.1431225725396,interval_end,2,10,1,1,1
3401.1431225725396,machine_failure,3,10,0,1,2
3401.220758300642,interval_end,3,10,0,1,2
3401.220758300642,repair_complete,2,10,1,1,1
3402.028495827906,interval_end,2,10,1,1,1
3402.028495827906,repair_complete,1,10,2,1,0
3403.2883894772804,interval_end,1,10,2,1,0
3403.2883894772804,repair_complete,0,10,3,0,0
3406.742960876577,interval_end,0,10,3,0,0
3406.742960876577,machine_failure,1,10,2,1,0
3407.6999901390327,interval_end,1,10,2,1,0
3407.6999901390327,machine_failure,2,10,1,1,1
3409.945015175129,interval_end,2,10,1,1,1
3409.945015175129,repair_complete,1,10,2,1,0
3410.0499084097687,interval_end,1,10,2,1,0
3410.0499084097687,repair_complete,0,10,3,0,0
3410.0519564550277,interval_end,0,10,3,0,0
3410.0519564550277,machine_failure,1,10,2,1,0
3410.941485130309,interval_end,1,10,2,1,0
3410.941485130309,repair_complete,0,10,3,0,0
3419.1270606380867,interval_end,0,10,3,0,0
3419.1270606380867,machine_failure,1,10,2,1,0
3419.503179200468,interval_end,1,10,2,1,0
3419.503179200468,repair_complete,0,10,3,0,0
3457.463078673302,interval_end,0,10,3,0,0
3457.463078673302,machine_failure,1,10,2,1,0
3457.6681107737954,interval_end,1,10,2,1,0
3457.6681107737954,machine_failure,2,10,1,1,1
3458.1811110282997,interval_end,2,10,1,1,1
3458.1811110282997,repair_complete,1,10,2,1,0
3458.3905351847243,interval_end,1,10,2,1,0
3458.3905351847243,repair_complete,0,10,3,0,0
3479.339596265774,interval_end,0,10,3,0,0
3479.339596265774,machine_failure,1,10,2,1,0
3479.4933663509237,interval_end,1,10,2,1,0
3479.4933663509237,repair_complete,0,10,3,0,0
3485.1134163586844,interval_end,0,10,3,0,0
3485.1134163586844,machine_failure,1,10,2,1,0
3485.8572674207817,interval_end,1,10,2,1,0
3485.8572674207817,machine_failure,2,10,1,1,1
3486.4392330664214,interval_end,2,10,1,1,1
3486.4392330664214,repair_complete,1,10,2,1,0
3486.6304052764285,interval_end,1,10,2,1,0
3486.6304052764285,repair_complete,0,10,3,0,0
3488.866438683203,interval_end,0,10,3,0,0
3488.866438683203,machine_failure,1,10,2,1,0
3488.954387173542,interval_end,1,10,2,1,0
3488.954387173542,repair_complete,0,10,3,0,0
3509.6559150394237,interval_end,0,10,3,0,0
3509.6559150394237,machine_failure,1,10,2,1,0
3510.5816622308016,interval_end,1,10,2,1,0
3510.5816622308016,repair_complete,0,10,3,0,0
3517.151729335886,interval_end,0,10,3,0,0
3517.151729335886,machine_failure,1,10,2,1,0
3517.4700787126294,interval_end,1,10,2,1,0
3517.4700787126294,repair_complete,0,10,3,0,0
3529.8835817595796,interval_end,0,10,3,0,0
3529.8835817595796,machine_failure,1,10,2,1,0
3530.459772728005,interval_end,1,10,2,1,0
3530.459772728005,machine_failure,2,10,1,1,1
3531.729077195649,interval_end,2,10,1,1,1
3531.729077195649,repair_complete,1,10,2,1,0
3533.3615030570763,interval_end,1,10,2,1,0
3533.3615030570763,repair_complete,0,10,3,0,0
3547.3457657507633,interval_end,0,10,3,0,0
3547.3457657507633,machine_failure,1,10,2,1,0
3548.885368696438,interval_end,1,10,2,1,0
3548.885368696438,repair_complete,0,10,3,0,0
3549.9701109162525,interval_end,0,10,3,0,0
3549.9701109162525,machine_failure,1,10,2,1,0
3553.8643121074024,interval_end,1,10,2,1,0
3553.8643121074024,repair_complete,0,10,3,0,0
3558.206534152108,interval_end,0,10,3,0,0
3558.206534152108,machine_failure,1,10,2,1,0
3560.8817651729178,interval_end,1,10,2,1,0
3560.8817651729178,repair_complete,0,10,3,0,0
3585.6126190773584,interval_end,0,10,3,0,0
3585.6126190773584,machine_failure,1,10,2,1,0
3588.4552796892294,interval_end,1,10,2,1,0
3588.4552796892294,repair_complete,0,10,3,0,0
3598.389252861867,interval_end,0,10,3,0,0
3598.389252861867,machine_failure,1,10,2,1,0
3598.739040854753,interval_end,1,10,2,1,0
3598.739040854753,repair_complete,0,10,3,0,0
3604.3876449546606,interval_end,0,10,3,0,0
3604.3876449546606,machine_failure,1,10,2,1,0
3604.4459955772704,interval_end,1,10,2,1,0
3604.4459955772704,repair_complete,0,10,3,0,0
3613.550545193672,interval_end,0,10,3,0,0
3613.550545193672,machine_failure,1,10,2,1,0
3614.7639522092795,interval_end,1,10,2,1,0
3614.7639522092795,repair_complete,0,10,3,0,0
3614.797997037302,interval_end,0,10,3,0,0
3614.797997037302,machine_failure,1,10,2,1,0
3615.5266377828393,interval_end,1,10,2,1,0
3615.5266377828393,repair_complete,0,10,3,0,0
3615.6243834533043,interval_end,0,10,3,0,0
3615.6243834533043,machine_failure,1,10,2,1,0
3616.97822342008,interval_end,1,10,2,1,0
3616.97822342008,repair_complete,0,10,3,0,0
3624.6394807661313,interval_end,0,10,3,0,0
3624.6394807661313,machine_failure,1,10,2,1,0
3626.772883818385,interval_end,1,10,2,1,0
3626.772883818385,repair_complete,0,10,3,0,0
3652.790323860316,interval_end,0,10,3,0,0
3652.790323860316,machine_failure,1,10,2,1,0
3653.2658764885177,interval_end,1,10,2,1,0
3653.2658764885177,repair_complete,0,10,3,0,0
3656.0745341835086,interval_end,0,10,3,0,0
3656.0745341835086,machine_failure,1,10,2,1,0
3656.831904588464,interval_end,1,10,2,1,0
3656.831904588464,repair_complete,0,10,3,0,0
3658.8762283098663,interval_end,0,10,3,0,0
3658.8762283098663,machine_failure,1,10,2,1,0
3659.569336661601,interval_end,1,10,2,1,0
3659.569336661601,repair_complete,0,10,3,0,0
3674.0969048342718,interval_end,0,10,3,0,0
3674.0969048342718,machine_failure,1,10,2,1,0
3674.5384018716527,interval_end,1,10,2,1,0
3674.5384018716527,repair_complete,0,10,3,0,0
3675.6876503453714,interval_end,0,10,3,0,0
3675.6876503453714,machine_failure,1,10,2,1,0
3675.722647833341,interval_end,1,10,2,1,0
3675.722647833341,repair_complete,0,10,3,0,0
3688.9059306094136,interval_end,0,10,3,0,0
3688.9059306094136,machine_failure,1,10,2,1,0
3689.2621113290666,interval_end,1,10,2,1,0
3689.2621113290666,repair_complete,0,10,3,0,0
3692.3585113565214,interval_end,0,10,3,0,0
3692.3585113565214,machine_failure,1,10,2,1,0
3693.618659432604,interval_end,1,10,2,1,0
3693.618659432604,repair_complete,0,10,3,0,0
3716.741987517229,interval_end,0,10,3,0,0
3716.741987517229,machine_failure,1,10,2,1,0
3717.0194066907143,interval_end,1,10,2,1,0
3717.0194066907143,repair_complete,0,10,3,0,0
3751.506283850048,interval_end,0,10,3,0,0
3751.506283850048,machine_failure,1,10,2,1,0
3751.840970564769,interval_end,1,10,2,1,0
3751.840970564769,repair_complete,0,10,3,0,0
3769.116633557723,interval_end,0,10,3,0,0
3769.116633557723,machine_failure,1,10,2,1,0
3769.3786463867477,interval_end,1,10,2,1,0
3769.3786463867477,repair_complete,0,10,3,0,0
3775.8305937890177,interval_end,0,10,3,0,0
3775.8305937890177,machine_failure,1,10,2,1,0
3775.8941808473896,interval_end,1,10,2,1,0
3775.8941808473896,repair_complete,0,10,3,0,0
3788.7061341785693,interval_end,0,10,3,0,0
3788.7061341785693,machine_failure,1,10,2,1,0
3789.2621006215904,interval_end,1,10,2,1,0
3789.2621006215904,repair_complete,0,10,3,0,0
3798.72872837515,interval_end,0,10,3,0,0
3798.72872837515,machine_failure,1,10,2,1,0
3799.0871414394032,interval_end,1,10,2,1,0
3799.0871414394032,repair_complete,0,10,3,0,0
3808.1144240036215,interval_end,0,10,3,0,0
3808.1144240036215,machine_failure,1,10,2,1,0
3808.6972637553718,interval_end,1,10,2,1,0
3808.6972637553718,repair_complete,0,10,3,0,0
3812.3456724031025,interval_end,0,10,3,0,0
3812.3456724031025,machine_failure,1,10,2,1,0
3815.030721552146,interval_end,1,10,2,1,0
3815.030721552146,repair_complete,0,10,3,0,0
3820.6075879941372,interval_end,0,10,3,0,0
3820.6075879941372,machine_failure,1,10,2,1,0
3820.9694976640826,interval_end,1,10,2,1,0
3820.9694976640826,repair_complete,0,10,3,0,0
3831.076549156693,interval_end,0,10,3,0,0
3831.076549156693,machine_failure,1,10,2,1,0
3832.8344153111207,interval_end,1,10,2,1,0
3832.8344153111207,repair_complete,0,10,3,0,0
3849.6688298871945,interval_end,0,10,3,0,0
3849.6688298871945,machine_failure,1,10,2,1,0
3851.0978910464382,interval_end,1,10,2,1,0
3851.0978910464382,repair_complete,0,10,3,0,0
3854.654021011191,interval_end,0,10,3,0,0
3854.654021011191,machine_failure,1,10,2,1,0
3854.961615716458,interval_end,1,10,2,1,0
3854.961615716458,repair_complete,0,10,3,0,0
3855.1005472491875,interval_end,0,10,3,0,0
3855.1005472491875,machine_failure,1,10,2,1,0
3857.3313474816505,interval_end,1,10,2,1,0
3857.3313474816505,repair_complete,0,10,3,0,0
3863.6097721665155,interval_end,0,10,3,0,0
3863.6097721665155,machine_failure,1,10,2,1,0
3863.7523485576658,interval_end,1,10,2,1,0
3863.7523485576658,repair_complete,0,10,3,0,0
3875.3848500989902,interval_end,0,10,3,0,0
3875.3848500989902,machine_failure,1,10,2,1,0
3877.5478452736816,interval_end,1,10,2,1,0
3877.5478452736816,repair_complete,0,10,3,0,0
3896.7829947710306,interval_end,0,10,3,0,0
3896.7829947710306,machine_failure,1,10,2,1,0
3897.6258663847548,interval_end,1,10,2,1,0
3897.6258663847548,repair_complete,0,10,3,0,0
3898.153648758011,interval_end,0,10,3,0,0
3898.153648758011,machine_failure,1,10,2,1,0
3898.276375459557,interval_end,1,10,2,1,0
3898.276375459557,repair_complete,0,10,3,0,0
3906.2116652108384,interval_end,0,10,3,0,0
3906.2116652108384,machine_failure,1,10,2,1,0
3906.4373257837788,interval_end,1,10,2,1,0
3906.4373257837788,repair_complete,0,10,3,0,0
3913.8085197050113,interval_end,0,10,3,0,0
3913.8085197050113,machine_failure,1,10,2,1,0
3913.997382215734,interval_end,1,10,2,1,0
3913.997382215734,repair_complete,0,10,3,0,0
3914.5812128555076,interval_end,0,10,3,0,0
3914.5812128555076,machine_failure,1,10,2,1,0
3917.7041511416005,interval_end,1,10,2,1,0
3917.7041511416005,machine_failure,2,10,1,1,1
3917.927083659706,interval_end,2,10,1,1,1
3917.927083659706,repair_complete,1,10,2,1,0
3918.221871680878,interval_end,1,10,2,1,0
3918.221871680878,repair_complete,0,10,3,0,0
3922.612783714569,interval_end,0,10,3,0,0
3922.612783714569,machine_failure,1,10,2,1,0
3925.2231664358183,interval_end,1,10,2,1,0
3925.2231664358183,repair_complete,0,10,3,0,0
3927.614142113088,interval_end,0,10,3,0,0
3927.614142113088,machine_failure,1,10,2,1,0
3928.3104402336626,interval_end,1,10,2,1,0
3928.3104402336626,repair_complete,0,10,3,0,0
3933.722028229897,interval_end,0,10,3,0,0
3933.722028229897,machine_failure,1,10,2,1,0
3934.6583566906156,interval_end,1,10,2,1,0
3934.6583566906156,repair_complete,0,10,3,0,0
3942.895842903456,interval_end,0,10,3,0,0
3942.895842903456,machine_failure,1,10,2,1,0
3943.4916579405126,interval_end,1,10,2,1,0
3943.4916579405126,repair_complete,0,10,3,0,0
3945.1328699782694,interval_end,0,10,3,0,0
3945.1328699782694,machine_failure,1,10,2,1,0
3945.2430599530903,interval_end,1,10,2,1,0
3945.2430599530903,repair_complete,0,10,3,0,0
3955.6620426705836,interval_end,0,10,3,0,0
3955.6620426705836,machine_failure,1,10,2,1,0
3956.4430678392478,interval_end,1,10,2,1,0
3956.4430678392478,repair_complete,0,10,3,0,0
3970.4454968711902,interval_end,0,10,3,0,0
3970.4454968711902,machine_failure,1,10,2,1,0
3971.98469374691,interval_end,1,10,2,1,0
3971.98469374691,machine_failure,2,10,1,1,1
3972.728972140449,interval_end,2,10,1,1,1
3972.728972140449,repair_complete,1,10,2,1,0
3972.8564852598943,interval_end,1,10,2,1,0
3972.8564852598943,repair_complete,0,10,3,0,0
3978.5202921447635,interval_end,0,10,3,0,0
3978.5202921447635,machine_failure,1,10,2,1,0
3978.583520096664,interval_end,1,10,2,1,0
3978.583520096664,repair_complete,0,10,3,0,0
3997.082115333665,interval_end,0,10,3,0,0
3997.082115333665,machine_failure,1,10,2,1,0
3998.094345856869,interval_end,1,10,2,1,0
3998.094345856869,machine_failure,2,10,1,1,1
3998.6070031656022,interval_end,2,10,1,1,1
3998.6070031656022,repair_complete,1,10,2,1,0
3999.5920492908936,interval_end,1,10,2,1,0
3999.5920492908936,repair_complete,0,10,3,0,0
4001.2255336101516,interval_end,0,10,3,0,0
4001.2255336101516,machine_failure,1,10,2,1,0
4001.7126492640487,interval_end,1,10,2,1,0
4001.7126492640487,repair_complete,0,10,3,0,0
4003.735311180774,interval_end,0,10,3,0,0
4003.735311180774,machine_failure,1,10,2,1,0
4003.8605677720534,interval_end,1,10,2,1,0
4003.8605677720534,repair_complete,0,10,3,0,0
4025.3082490465545,interval_end,0,10,3,0,0
4025.3082490465545,machine_failure,1,10,2,1,0
4025.84795325819,interval_end,1,10,2,1,0
4025.84795325819,repair_complete,0,10,3,0,0
4036.001484538539,interval_end,0,10,3,0,0
4036.001484538539,machine_failure,1,10,2,1,0
4036.4038828230355,interval_end,1,10,2,1,0
4036.4038828230355,repair_complete,0,10,3,0,0
4039.1697611149266,interval_end,0,10,3,0,0
4039.1697611149266,machine_failure,1,10,2,1,0
4041.4819806589912,interval_end,1,10,2,1,0
4041.4819806589912,machine_failure,2,10,1,1,1
4041.836816523277,interval_end,2,10,1,1,1
4041.836816523277,repair_complete,1,10,2,1,0
4042.838015797655,interval_end,1,10,2,1,0
4042.838015797655,repair_complete,0,10,3,0,0
4048.1964140766,interval_end,0,10,3,0,0
4048.1964140766,machine_failure,1,10,2,1,0
4048.251101805737,interval_end,1,10,2,1,0
4048.251101805737,repair_complete,0,10,3,0,0
4052.567463658303,interval_end,0,10,3,0,0
4052.567463658303,machine_failure,1,10,2,1,0
4053.341289504444,interval_end,1,10,2,1,0
4053.341289504444,repair_complete,0,10,3,0,0
4071.664179943421,interval_end,0,10,3,0,0
4071.664179943421,machine_failure,1,10,2,1,0
4072.3740585944424,interval_end,1,10,2,1,0
4072.3740585944424,repair_complete,0,10,3,0,0
4079.34551304981,interval_end,0,10,3,0,0
4079.34551304981,machine_failure,1,10,2,1,0
4079.963330826816,interval_end,1,10,2,1,0
4079.963330826816,repair_complete,0,10,3,0,0
4085.346606708534,interval_end,0,10,3,0,0
4085.346606708534,machine_failure,1,10,2,1,0
4085.5279483328754,interval_end,1,10,2,1,0
4085.5279483328754,repair_complete,0,10,3,0,0
4086.722375672215,interval_end,0,10,3,0,0
4086.722375672215,machine_failure,1,10,2,1,0
4089.1891038785225,interval_end,1,10,2,1,0
4089.1891038785225,repair_complete,0,10,3,0,0
4089.939331824413,interval_end,0,10,3,0,0
4089.939331824413,machine_failure,1,10,2,1,0
4090.0838317915955,interval_end,1,10,2,1,0
4090.0838317915955,repair_complete,0,10,3,0,0
4092.248533151222,interval_end,0,10,3,0,0
4092.248533151222,machine_failure,1,10,2,1,0
4094.8626738444696,interval_end,1,10,2,1,0
4094.8626738444696,repair_complete,0,10,3,0,0
4096.109775176222,interval_end,0,10,3,0,0
4096.109775176222,machine_failure,1,10,2,1,0
4096.141202296294,interval_end,1,10,2,1,0
4096.141202296294,repair_complete,0,10,3,0,0
4110.412175896971,interval_end,0,10,3,0,0
4110.412175896971,machine_failure,1,10,2,1,0
4111.588833282143,interval_end,1,10,2,1,0
4111.588833282143,repair_complete,0,10,3,0,0
4116.546034202861,interval_end,0,10,3,0,0
4116.546034202861,machine_failure,1,10,2,1,0
4116.902699855449,interval_end,1,10,2,1,0
4116.902699855449,repair_complete,0,10,3,0,0
4142.305836974928,interval_end,0,10,3,0,0
4142.305836974928,machine_failure,1,10,2,1,0
4142.616303262746,interval_end,1,10,2,1,0
4142.616303262746,repair_complete,0,10,3,0,0
4144.409570878231,interval_end,0,10,3,0,0
4144.409570878231,machine_failure,1,10,2,1,0
4144.501170475156,interval_end,1,10,2,1,0
4144.501170475156,repair_complete,0,10,3,0,0
4151.024574175769,interval_end,0,10,3,0,0
4151.024574175769,machine_failure,1,10,2,1,0
4154.867329803493,interval_end,1,10,2,1,0
4154.867329803493,repair_complete,0,10,3,0,0
4159.551013835871,interval_end,0,10,3,0,0
4159.551013835871,machine_failure,1,10,2,1,0
4160.012213441385,interval_end,1,10,2,1,0
4160.012213441385,repair_complete,0,10,3,0,0
4169.616808878209,interval_end,0,10,3,0,0
4169.616808878209,machine_failure,1,10,2,1,0
4170.711171529264,interval_end,1,10,2,1,0
4170.711171529264,repair_complete,0,10,3,0,0
4170.998855799494,interval_end,0,10,3,0,0
4170.998855799494,machine_failure,1,10,2,1,0
4171.027327332441,interval_end,1,10,2,1,0
4171.027327332441,repair_complete,0,10,3,0,0
4190.839432074966,interval_end,0,10,3,0,0
4190.839432074966,machine_failure,1,10,2,1,0
4192.159486536343,interval_end,1,10,2,1,0
4192.159486536343,repair_complete,0,10,3,0,0
4196.482084428612,interval_end,0,10,3,0,0
4196.482084428612,machine_failure,1,10,2,1,0
4196.626875602678,interval_end,1,10,2,1,0
4196.626875602678,machine_failure,2,10,1,1,1
4196.922296714482,interval_end,2,10,1,1,1
4196.922296714482,machine_failure,3,10,0,1,2
4196.934258777265,interval_end,3,10,0,1,2
4196.934258777265,system_failure,4,9,0,1,3
